,titulo_1,titulo_2,url_1,url_2
95,Fogão 4 Bocas Itatiaia Star Preto Bivolt,Fogão de Piso Star Black Itatiaia 4 Bocas Bivolt Preto,https://www.americanas.com.br/produto/1435594451,https://www.americanas.com.br/produto/4829538777
860,Fogão 5 bocas Mueller Decorato Gourmet Preto Fosco com mesa em inox escovado Bivolt,Fogão de Piso 5 Bocas Decorato Acendimento Automático Mueller,https://www.americanas.com.br/produto/4606561398,https://www.americanas.com.br/produto/4399988267
863,Fogão de Piso Mesa de Vidro Front Control 5 Queimadores Suggar,Fogão Cook 5 Bocas Piso Suggar,https://www.americanas.com.br/produto/1481628703,https://www.americanas.com.br/produto/5170885825
390,Fogão Atlas Mônaco Top Glass 5 Bocas Branco - Bivolt,Fogão Atlas 5 Bocas Mônaco Top Glass com Mesa de Vidro Temperado Bivolt Branco,https://www.americanas.com.br/produto/3007262804,https://www.americanas.com.br/produto/5138180358
899,Fogão 4 Bocas Electrolux Prata Automático com Forno de 70L e Vidro Interno Removível (52LXU) Bivolt,Fogão Electrolux 4 Bocas 52LXU Prata Automático Com Forno De 70L e Vidro Interno Removível,https://www.amazon.com.br/Fog%C3%A3o-Bocas-Silver-Acendimento-Autom%C3%A1tico/dp/B07TDBNY91,https://www.americanas.com.br/produto/4603102381
710,Fogao A gas gaudi 5 Q grafite gás glp,Fogao a Gas Gaudi 5 Q Grafite Gas Glp,https://www.americanas.com.br/produto/2825334232,https://www.americanas.com.br/produto/3778494988
586,Fogao A gas gaudi 5 Q branco gás glp,Fogão A Gás 5 Bocas Venax Gaudi Branco Bivolt,https://www.americanas.com.br/produto/1579813122,https://www.americanas.com.br/produto/1641359081
504,Fogão 5 Bocas Atlas New u.top Acendimento Automático,Fogão Atlas New Utop Mesa Inox 5 Bocas Preto Bivolt 300001223,https://www.americanas.com.br/produto/4084742191,https://www.americanas.com.br/produto/4914217265
171,Fogão Piso Itatiaia Vitrum 5Q Mesa Vidro Timer Preto Bivolt,Fogão De Mesa Vidro 5 Bocas Com Timer Itatiaia Preto Bivolt,https://www.americanas.com.br/produto/4914216406,https://www.americanas.com.br/produto/5016273003
735,Fogão 5 bocas Mueller Fratello Vetro Preto com Mesa de Vidro Bivolt,Fogão Mueller 5 bocas Fratello Vetro Preto com mesa de vidro Bivolt,https://www.americanas.com.br/produto/4606577808,https://www.amazon.com.br/gp/offer-listing/B07TB9WCWQ
445,"Fogão de Piso Dako 4 Bocas Magister, Mesa de Vidro, Acendimento Automático, Preto, Bivolt",Fogão De Piso Dako 4 Bocas Acendimento Automático Magister Preto Bvolt,https://www.americanas.com.br/produto/4305743260,https://www.americanas.com.br/produto/4883027134
880,Fogão de Piso Mesa de Vidro Front Control 5 Queimadores Branco Bivolt Suggar,Fogão De Piso 5 Bocas A Gás Suggar Cook Mesa Vidro Bivolt Branco,https://www.americanas.com.br/produto/4969689500,https://www.americanas.com.br/produto/1806106331
621,Fogão de Piso 5 Bocas Automático Mesa Inox Esmaltec Topázio branco null,Fogão de Piso Esmaltec 5 Bocas Topázio Branco Bivolt,https://www.americanas.com.br/produto/4724529436,https://www.americanas.com.br/produto/122619821
386,Fogão à Gás 4 Bocas Mônaco Top Glass Acendimento Automático Preto Bivolt - Atlas,Fogão Atlas Mônaco Top Glass 4 Bocas Preto - Bivolt,https://www.americanas.com.br/produto/4250839950,https://www.americanas.com.br/produto/2962317261
218,Fogão Itatiaia Itaglass 4 Bocas - Preto,Fogão Itatiaia 4 Bocas Itaglass com Vidro Temperado Preto Bivolt,https://www.americanas.com.br/produto/4702953607,https://www.americanas.com.br/produto/1729892154
635,Fogão Esmaltec Ágata 4 Bocas Automático,Fogão Ágata Glass Piso 4 Bocas Preto Esmaltec Bivolt,https://www.americanas.com.br/produto/4460734515,https://www.americanas.com.br/produto/3444615495
857,Fogão Mueller Decorato Vetro 5 Bocas Automático Mesa de Vidro Tripla Chama,Fogão Decorato Vetro G3 05 Bocas Preto Fosco - Mueller,https://www.americanas.com.br/produto/4684170536,https://www.americanas.com.br/produto/4825475801
343,Fogão de Piso Dako Supreme Glass 5 Bocas a Gas Acendimento Automático Branco Bivolt,Fogão Dako Supreme Glass 5 Bocas Branco - Bivolt,https://www.americanas.com.br/produto/4866400355,https://www.americanas.com.br/produto/1687536222
836,Fogão Piacere 5 Bocas Vetro com tampo de Vidro Cor Preto Mueller,Fogão 5 bocas Piacere Vetro Preto Fosco - Mueller Unica,https://www.americanas.com.br/produto/4679203241,https://www.amazon.com.br/Fog%C3%A3o-bocas-Piacere-Vetro-Preto/dp/B08C63NC6M
293,Fogão Elétrico Profissional Mesa 2 Bocas 220mm 3000W Safira Inox 220V Resistência Cotherm 2282,Fogão Elétrico Profissional Mesa 2 Bocas 220mm 3000w Safira Inox 220v Resistência Cotherm 2282,https://www.americanas.com.br/produto/1712982524,https://www.americanas.com.br/produto/1511222051
440,Fogão 4 Bocas 50 Litros Coliseum Plus Atlas,Fogão Atlas Coliseum Plus 4 Bocas Acendimento Manual Mesa de Inox Forno 50L,https://www.americanas.com.br/produto/5150554682,https://www.americanas.com.br/produto/4684170907
227,Fogão Itaglass 4 Bocas Preto - Itatiaia,Fogão a Gás de Piso Itaglass 4 Bocas Preto 4Q - Bivolt,https://www.americanas.com.br/produto/2414160493,https://www.americanas.com.br/produto/4233032257
465,Fogão De Piso Atlas 4 Bocas Agile Up Glass Preto Bivolt,Fogão Atlas Agile Up Glass 4 Bocas Preto - Bivolt,https://www.americanas.com.br/produto/4899171907,https://www.americanas.com.br/produto/2791826772
417,Fogão Mônaco Plus 4Bocas Bivolt Titanium Cinza - Atlas,Fogão 4 Bocas Atlas Mônaco Plus,https://www.americanas.com.br/produto/3117602689,https://www.americanas.com.br/produto/5058173473
605,Fogão A Gás Gemini 2 Boca Vetro Azul Glp Venax,Fogao A gas gemini 2 Q vetro azul gás glp,https://www.americanas.com.br/produto/3933197263,https://www.americanas.com.br/produto/115150931
811,Fogão 5 Bocas Fratello Branco com Queimador Ultra Chama,Fogão 5 bocas Mueller Fratello Branco acendimento automático Bivolt,https://www.americanas.com.br/produto/3529710088,https://www.americanas.com.br/produto/4606576725
40,Fogão de Piso 4 Bocas Waves Itatiaia Branco - Bivolt,Fogão Waves 4 Bocas - Branco,https://www.americanas.com.br/produto/2132252613,https://www.americanas.com.br/produto/1675131375
686,Fogao A gas delplus vitreo 5 Q preto fosco gás glp,Fogão a Gás Del Plus Vítreo 5 Bc Preto GLP Venax,https://www.americanas.com.br/produto/2108129236,https://www.americanas.com.br/produto/1393118092
397,Fogão 5 Bocas à Gás Dako Supreme Timer Glass Acendimento Automático Mesa de Vidro Titanium Bivolt,Fogão Dako 5 Bocas Supreme Timer Glass,https://www.americanas.com.br/produto/4720521859,https://www.americanas.com.br/produto/1510376614
910,Fogao glem matrix 5 bocas com forno elétrico 120 litros inox 90CM 220V - GLMMQB612VI,FOGAO GLEM MATRIX 5 BOCAS COM FORNO ELÉTRICO 120 LITROS INOX 90CM 220V - GLMMQB612VI,https://www.americanas.com.br/produto/1273061001,https://www.amazon.com.br/FOGAO-MATRIX-BOCAS-EL%C3%89TRICO-LITROS/dp/B07ZS38JGY
135,Fogão 4 Bocas Automático Bivolt Timer Digital Vitrum Itatiaia Branco,Fogão Vitrum Timer 4 Bocas - Branco,https://www.americanas.com.br/produto/4913120120,https://www.americanas.com.br/produto/1608341356
